year,licitacao_id,modalidade,numero,codigo,objeto,situacao
2019,132,INEXIGIBILIDADE,5/2019,46,"Inexigibilidade de Licitação para contratação de show artístico (banda musical) para animação junto ao Cais Folia. Contratada: MUSICAL BALANCA BRASIL LTDA   inscrita no CNPJ 02.310.093/0001-86. Base legal: art. 25, III, Lei 8.666/93. Valor total: R$ 50.000,00, para os dias 1º, 02, 03 e 04 de março/2019. Rubrica: 3.3.90.39.00.00.00.00.0001-1244",Julgada
2019,129,TOMADA DE PREÇO,5/2019,43,"Contratação de empresa especializada do ramo de Engenharia Civil, para construção da Academia de Saúde do ESF 04, no Bairro Itacherê.",Em Andamento
2019,110,DISPENSA DE LICITAÇÃO,6/2019,27,"Dispensa de Licitação para aquisição de peças com fornecimento de mão de obra para conserto e manutenção da VTR 43  MOTONIVELADORA DRESSER, MODELO 205 C, ano 1991, destinada a manutenção das estradas rurais.",Julgada
2019,130,TOMADA DE PREÇO,6/2019,44,"Contratação de empresa especializada do ramo de Engenharia Civil, para construção da Academia de Saúde do Horto Florestal na Vila Cabeleira.",Em Andamento
2019,100,PREGÃO PRESENCIAL,6/2019,17,Registro de Preços de materiais/peças e serviços para manutenção das roçadeiras e motosserras da SMIESUST.,Homologada
2019,135,INEXIGIBILIDADE,6/2019,49,"Aquisição de licença para uso de software  ZWCAD FULL 2019  Softlock ou Hardlock. Justifica-se a presente em razão\r\nda necessidade de a Administração fazer uso do software para o desenvolvimento de suas atividades\r\ndiárias, como também pelo fato de ser fornecido exclusivamente pela fornecedora, tornando inviável a\r\ncompetição, atendendo, assim, a exigência do art. 25, da Lei 8.666/93.",Julgada
2019,101,PREGÃO PRESENCIAL,7/2019,18,Contratação de empresa especializada em rastreamento veicular para instalação e monitoramento dos veículos do Transporte Escolar/SMED e da Saúde.,Homologada
2019,133,TOMADA DE PREÇO,7/2019,47,"Contratação de empresa especializada do ramo de Engenharia Civil, construção da cobertura da quadra esportiva escolar na EMEF Vicente Goulart - PAC. 204783/2013  ID 1000601",Em Andamento
2019,140,INEXIGIBILIDADE,7/2019,54,"Inexigibilidade de Licitação para Divulgação da campanha relativa ao IPTU 2019. Período: De 19/03 a 28/03. TELEVISÃO URUGUAIANA LTDA, inscrita no CNPJ/MF n° 87.519.237/0001-61. Valor total: R$ 17.558,00. Rubrica: 3.3.9.0.39.92.00.00(122). Base legal. Art. 25, da Lei 8.666/93.",Julgada
2019,112,DISPENSA DE LICITAÇÃO,7/2019,29,"Dispensa de Licitação para a contratação emergencial da Empresa Lucas Ataide Fiedler -ME, pelo período de 180 dias (119 dias letivos), ou até a conclusão do processo de licitação. Os serviços de transporte escolar serão das linhas: Nhú-Porã 01 - 382 km por dia e Nhú-Porã 02 - 348 km por dia, para EE de Ensino Médio Militina Pereira Alvarez",Julgada
2019,102,PREGÃO PRESENCIAL,8/2019,19,Registro de preços para aquisição de computadores e notebooks,Homologada
2019,147,TOMADA DE PREÇO,8/2019,61,"Contratação de empresa especializada do ramo de engenharia civil para execução de terraplenagem, drenagem pluvial, pavimentação, obras complementares e sinalização, passeios e acessibilidades dos seguintes trechos:\r\n     RUA ÂNGELO PROENÇA VICENTI, trecho entre as a Rua Joaquim Nabuco e a Rua Tiradentes, São Borja, RS. Extensão: 117,80 metros.\r\n\r\n     RUA MÁRIO CORTEZ, trecho entre a Rua Carlos Gomes até 34,56 m Sentido Rua D. Pedro I, São Borja, RS. Extensão: 34,56 metros.\r\n\r\n     AVENIDA SALGADO FILHO, trecho entre a Rua Souza Doca e Rua Venâncio Aires, São Borja, RS. Extensão: 117,80 metros.",Homologada
2019,113,DISPENSA DE LICITAÇÃO,8/2019,30,"Dispensa de Licitação para a contratação da Empresa RGA - Transportes São Borja Ltda. pelo período de 180 dias (119 dias letivos), ou até a conclusão do processo licitatório. O serviço de transporte escolar será na Linha Nhú-Porã 05 - 176 km diários para a EE de Ensino Médio Militina Pereira Alvarez.",Julgada
2019,143,INEXIGIBILIDADE,8/2019,57,"Divulgação, em jornal de circulação semanal, das atividades do Município, pertinente a seus projetos, programas, eventos, notícias, prestação de contas, entre outros, pelo período de março a dezembro/2019, compreendendo 44 anúncios. Período: março a dezembro/19. Contratada: TANIA MARIA FRAGOSO FALCÃO - ME - CNPJ 11.482.442/0001-38. Valor estimado: R$ 30.800,00. Rubrica: 02.02.3.3.90.39.00.00.00.00.0001; 10.04.3.3.90.39.00.00.00.00.4710. Base legal. Art. 25, da Lei 8.666/93.",Julgada
2019,144,INEXIGIBILIDADE,9/2019,58,"Inexigibilidade de Licitação para a aquisição de vale-transporte para os servidores municipais, e aos alunos da rede municipal e estadual de ensino não beneficiados pelo transporte escolar municipal. Fornecedora: TRANSPORTE INTEGRAÇÃO URBANA LTDA, inscrita no CNPJ/MF n° 94.282.845/0001-60. Valor estimado: R$ 452.104,05. Período: 12 meses. Base legal: art. 25, caput, da Lei 8.666/93. Elemento da despesa: 3.3.90.39.72.00.00.00.",Julgada
2019,148,TOMADA DE PREÇO,9/2019,62,"Contratação de empresa especializada do ramo de Engenharia Civil para Construção da Usina de Leite situada no Assentamento Cristo Redentor, no interior do município. Conforme contrato de repasse nº 851908/2017/MAPA/CAIXA",Homologada
2019,104,PREGÃO PRESENCIAL,9/2019,21,RP de aparelho e utensílios domésticos para as escolas municipais.,Homologada
2019,114,DISPENSA DE LICITAÇÃO,9/2019,31,"Dispensa de Licitação para a contratação emergencial da Empresa Antonio Ferreira dos Santos, pelo período de 180 dias, ou até a conclusão da licitação. Os serviços de transporte escolar será da Linha Sarandi 02 - 203 km diários, para a EMEF São Judas Tadeu.",Julgada
2019,105,PREGÃO PRESENCIAL,10/2019,22,RP de aquisição de brinquedos para o berçário e maternal das EMEis.,Homologada
2019,115,DISPENSA DE LICITAÇÃO,10/2019,32,"Dispensa de Licitação para a contratação emergencial da Empresa Luis Carlos Segatto e Cia Ltda, pelo período de 180 dias (119 dias letivos) ou até a conclusão do processo de licitação. Os serviços de transporte escolar serão das Linhas: Samburá 1 - 163 km diários e Samburá 2 - 132 km diários, para a EMEF Osvaldina Batista da Silva.",Julgada
2019,161,TOMADA DE PREÇO,10/2019,75,"Contratação de empresa especializada do ramo de Engenharia Civil para instalação de rede d'água e construção de reservatório de 10.000 litros e sua respectiva torre, na localidade de Santos Reis.",Julgada
2019,177,INEXIGIBILIDADE,10/2019,89,"Inexigibilidade de Licitação para Prestação de serviços de processamento de dados, consistente na disponibilização de consultas às bases dos sistemas (CPF e/ou CNPJ), utilizando o sistema de senha da \r\nRede SERPRO, por meio do aplicativo HOD. Contratada: Serviço Federal de Processamento de Dados  SERPRO, CNPJ 33.683.111/0001-07. Prazo: 12 meses. Valor total: R$ 5.512,48. Rubrica: 3.3.9.0.40.13.00.00. Base legal: art. 25, I, da Lei 8.666/93.",Julgada
2019,178,INEXIGIBILIDADE,11/2019,90,"Inexigibilidade de licitação, com base no Art. 25, I, da Lei 8.666/1993, para aquisição de uma licença com 02 (dois) usuários do Software Banco de Preços.",Julgada
2019,116,DISPENSA DE LICITAÇÃO,11/2019,33,"Dispensa de Licitação para a contratação emergencial da Empresa José Antônio Garcia, pelo período de 180 dias(119 dias letivos) ou até a conclusão do processo de licitação. O serviço de transporte será da Linha Nhú-Porã 04 - 268 km diários para a EE de Ensino Médio Militina Pereira Alvarez e  na Linha Rincão de Santana 2 - 222 km diários para a EMEF Olinto Dornelles.",Julgada
2019,166,TOMADA DE PREÇO,11/2019,80,Contratação de empresa especializada do ramo de engenharia para conclusão da construção da quadra esportiva escolar coberta no CETIM Neuza Goulart Brizola.,Revogada
2019,108,PREGÃO PRESENCIAL,11/2019,25,"REGISTRO DE PREÇOS para Aquisição de Complementos Alimentares (cestas básicas), destinadas as doações nos Centros de Referência de Assistência Social (CRAS)",Homologada
2019,167,TOMADA DE PREÇO,12/2019,81,Contratação de empresa especializada do ramo de Engenharia Civil para conclusão da construção da cobertura da quadra esportiva escolar na EMEF Vicente Goulart - PAC.,Homologada
2019,117,DISPENSA DE LICITAÇÃO,12/2019,34,"Dispensa de Licitação para a contratação emergencial da Empresa Luciano Machado Correa, pelo período de 180 dias( 119 dias letivos), ou até a conclusão do processo de licitação. Os serviços de transporte escolar será da linha Nhú-Porã 03 - 214 km diários para a EE de Ensino Médio Militina Pereira Alvarez.\r\nSituação:",Julgada
2019,109,PREGÃO PRESENCIAL,12/2019,26,Registro de preços para aquisição de uniformes e EPI's destinados aos servidores da SMIESUST,Homologada
2019,182,INEXIGIBILIDADE,12/2019,94,Inexigibilidade de Licitação para Prestação de serviços de Cessão de uso de software compreendendo a prestação de serviços técnicos especializados.,Homologada
2019,210,INEXIGIBILIDADE,13/2019,120,"Inexigibilidade de Licitação para Contratação de show musical durante os eventos da Semana Farroupilha ligados ao ""Mês Farroupilha na Capital Gaúcha do Fandango"". Contratado: Marcelo Antunes, CPF: 737.935.580-53 - Valor estimado, R$ 2.000,00. Rubrica: 33.90.36.00.00.00. Base legal: art. 25, III, c/c art. 26, \r\ncaput da Lei 8.666/93.",Homologada
2019,118,DISPENSA DE LICITAÇÃO,13/2019,35,"Dispensa de Licitação para a contratação emergencial da Empresa De Rosso Confecções Ltda, pelo período de 180 dias (119 dias letivos), ou até a conclusão do processo de licitação. Os serviços de transporte escolar serão das Linhas: São Miguel 01 - 189 km diários e São Miguel 02 - 213 km diários, para a EMEF Liôncio Silvio Pereira Aquino.",Julgada
2019,172,TOMADA DE PREÇO,13/2019,84,"Contratação de empresa especializada do ramo de Engenharia Civil, para execução de obra de reforma e ampliação da Casa de Acolhida.",Homologada
2019,121,PREGÃO PRESENCIAL,13/2019,38,Aquisição de veículo novo para o Gabinete do Prefeito.,Homologada
2019,122,PREGÃO PRESENCIAL,14/2019,39,Registro de preço para aquisição de serviços gráficos para todas as secretarias municipais,Homologada
2019,119,DISPENSA DE LICITAÇÃO,14/2019,36,"Dispensa de Licitação par a a contratação emergencial da Empresa Mara Eliane da Silva Machado, pelo período de 180 dias (119 dias letivos) e ou até a conclusão do processo de licitação. Os serviços de transporte escolar serão da Linha Rincão de Santana 01 - 132 km diários, para a EMEF Olinto Dornelles em Rincão de Santana.",Julgada
2019,242,INEXIGIBILIDADE,14/2019,151,"Inexigibilidade de Licitação para Contratação de show musical durante os eventos da Semana Farroupilha ligados ao ""Mês Farroupilha na Capital Gaúcha do Fandango"". Contratada: Cássia Daniela Leite- Cássia \r\nAbreu, CPF: 923.461.709-68 - Valor estimado, R$ 5.000,00. Rubrica: 33.90.36.00.00.00 (1217). Base legal: art. 25, \r\n\r\nIII, c/c art. 26,caput da Lei 8.666/93.",Homologada
2019,183,TOMADA DE PREÇO,14/2019,95,"Contratação de empresa especializada do ramo de engenharia para EXECUÇÃO DE CAMADA ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE). Recurso oriundo do contrato particular de abertura de crédito fixo, celebrado entre o Badesul Desenvolvimento S/A  Agência de Fomento/RS e o Município.",Homologada
2019,243,INEXIGIBILIDADE,15/2019,152,"Inexigibilidade de Licitação para contratação de empresa para fornecimento de passagens  rodoviárias para as cidades de Santa Maria e Porto Alegre, destinadas aos usuários do SUS Empresa: PLANALTO TRANSPORTES LTDA  inscrita no CNPJ 95.592.077/0001-04.Valor total: R$ 327.892,80. Base legal: art. 25, caput, Lei 8.666/93.  Rubrica: 10.01.2.103.3.3.90.32.00.00.00.40(1035).",Homologada
2019,123,PREGÃO PRESENCIAL,15/2019,40,"Registro de Preços de cabeçote para a impressora Plotter HP Designjet 510, de uso do departamento de engenharia da Secretaria do Planejamento.",Homologada
2019,184,TOMADA DE PREÇO,15/2019,96,Contratação de empresa especializada do ramo de engenharia para EXECUÇÃO DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ. Trechos:\r\nRua Almirante Tamandaré e  Rua Tiradentes,Homologada
2019,120,DISPENSA DE LICITAÇÃO,15/2019,37,"Dispensa de Licitação para a contratação da Empresa Nicomedes Ajala Borges & Cia Ltda, pelo período de 180 dias (119 dias letivos) ou até a conclusão do processo licitatório. Os serviços de transporte escolar será da linha Sarandi 01 - 184 km diários, para a EMEF São Judas Tadeu e  Linha Timbaúva - 216 km diários para a EE de Ens.Médio Timbaúva.",Julgada
2019,125,PREGÃO PRESENCIAL,16/2019,41,Registro de Preços para aquisição de tintas e materiais para sinalização viária para as vias públicas do município,Homologada
2019,185,TOMADA DE PREÇO,16/2019,97,"Contratação de empresa especializada do ramo de engenharia para EXECUÇÃO DE PAVIMENTAÇÃO COM PEDRAS IRREGULARES, com terraplanagem, drenagem pluvial, passeios com acessibilidade e sinalização viária. Recurso oriundo do contrato particular de abertura de crédito fixo, celebrado entre o Badesul Desenvolvimento S/A  Agência de Fomento/RS e o Município. Trechos:\r\n     Rua Tuiuti, trecho entre as ruas Venâncio Aires e Rua Dom Pedro I, São Borja, RS, totalizando uma área de 2.431,91m²\r\n     Av. Tristão de A. Nóbrega, entre a Rua Saldanha Marinho e Rua Itajaí, São Borja, RS, totalizando uma área de 3.834,70m².",Homologada
2019,224,DISPENSA DE LICITAÇÃO,16/2019,133,"Dispensa de Licitação para Prestação de serviços destinados a realização e organização de Concurso Público e de Processo Seletivo. Contratada: Fundação Universidade Empresa de Tecnologia e Ciências  FUNDATEC, inscrita no CNPJ/MF n° 87.878.476/0001-08. Base legal: art. 24, XIII, Lei 8.666/93. Valor total: R$ 255.669,00. Rubrica: 3.3.9.0.39.48.00.00.",Homologada
2019,131,PREGÃO PRESENCIAL,17/2019,45,RP Material/Equipamento Ambulatorial para o laboratório de Fronteira Geni Marques Pinto.,Homologada
2019,186,TOMADA DE PREÇO,17/2019,98,"Contratação de empresa especializada do ramo de engenharia para EXECUÇÃO DE OBRAS DE REVITALIZAÇÃO DO ACESSO A FONTE SÃO PEDRO, localizada na Rua Feliz da Cunha nº 955, Bairro Betim, São Borja.",Em Andamento
2019,238,DISPENSA DE LICITAÇÃO,17/2019,147,"Dispensa de Licitação para elaboração de projeto de engenharia para revitalização/recuperação da pista de pouso e decolagem  PPD e implantação de cerca operacional do Aeroporto de São Borja. Contratada: Empresa Brasileira de Infraestrutura Aeroportuária - INFRAERO, inscrita no CNPJ/MF n° 00.352.294/0001-10. Base legal: art. 24, XXIII, Lei 8.666/93. Valor total: R$ 226.035,80. Rubrica: 3.3.90.39.12.00.00.00.0001 (2991).",Homologada
2019,134,PREGÃO PRESENCIAL,18/2019,48,"aAquisição de materiais e utensílios ambulatoriais, para estratégia Saúde da Familia.",Homologada
2019,191,TOMADA DE PREÇO,18/2019,103,"Contratação de empresa especializada do ramo de Engenharia Civil para instalação de rede d'água e construção de reservatório de 10.000 litros e sua respectiva torre, na localidade de Santos Reis.",Em Andamento
2019,274,DISPENSA DE LICITAÇÃO,18/2019,183,"Dispensa de Licitação para Prestação de serviço (conserto de veículo) com fornecimento de peças. Contratada: Etio Amarilho Mattes e Cia LTDA, inscrita no CNPJ/MF n° 01.304.858/0001-02. Base legal: art. 24, IV, Lei 8.666/93. Valor total: R$ 31.982,00. Rubrica: 10.04.2103.3.90.30.00.00.00.0040 (1032 e 1039",Homologada
2019,196,TOMADA DE PREÇO,19/2019,108,"Contratação de empresa especializada do ramo de engenharia para CONSTRUÇÃO DA QUADRA POLIESPORTIVA, NA RUA FRANCISCO KOLLTERMANN, VILA LEONEL BRIZOLA, BAIRRO ITACHERÊ. CONFORME CONVÊNIO Nº 843916/2017/MINISTÉRIO DO ESPORTE/CAIXA.",Em Andamento
2019,137,PREGÃO PRESENCIAL,19/2019,51,"Registro de preço para materiais, aparelhos e utensílios hospitalares,  destinados ao CEMAE, PAM, ESFS e EMAD.",Homologada
2019,138,PREGÃO PRESENCIAL,20/2019,52,Registro de preços para a aquisição de combustíveis para as viaturas utilizadas pelas secretarias municipais.,Homologada
2019,197,TOMADA DE PREÇO,20/2019,109,"Contratação de empresa especializada do ramo de engenharia para execução de pavimentação com Pedras Irregulares, na Rua Eddie Freire Nunes, (até 139,76 m da esquina com a Rua Anselmo Campos da Rosa), Bairro Maria do Carmo, São Borja, RS.",Homologada
2019,139,PREGÃO PRESENCIAL,21/2019,53,Registro de preços de material e utensílios ambulatoriais para Estratégia Saúde e CEMAE.,Homologada
2019,201,TOMADA DE PREÇO,21/2019,112,Contratação de empresa especializada do ramo de Engenharia Civil para adequações e execução de obras para instalação de Elevador no Prédio Adm. Salvador Lionço Pereira Alvarez.,Deserta
2019,208,TOMADA DE PREÇO,22/2019,118,"Contratação de empresa especializada do ramo de engenharia para EXECUÇÃO DE OBRAS DE REVITALIZAÇÃO DO ACESSO A FONTE SÃO PEDRO, localizada na Rua Feliz da Cunha nº 955, Bairro Betim, São Borja.",Em Andamento
2019,141,PREGÃO PRESENCIAL,22/2019,55,RP Recargas de Oxigênio Medicinal,Homologada
2019,212,TOMADA DE PREÇO,23/2019,122,"Contratação de empresa especializada do ramo de Engenharia Civil, para construção da Academia de Saúde do ESF 04, no Bairro Itacherê.",Em Andamento
2019,142,PREGÃO PRESENCIAL,23/2019,56,RP de Medicamentos para a SMS,Homologada
2019,145,PREGÃO PRESENCIAL,24/2019,59,"RP Limpeza de caixas dagua, calhas e pátios para a SMED",Em Andamento
2019,225,TOMADA DE PREÇO,24/2019,134,Contratação de empresa especializada do ramo de Engenharia Civil para execução de obra de reforma do Ginásio Cleto Doria De Azambuja.,Em Andamento
2019,227,TOMADA DE PREÇO,25/2019,136,Contratação de empresa especializada do ramo de Engenharia Civil para execução de obra de revitalização do Parque Missioneiro do Horto Florestal.,Fracassada
2019,146,PREGÃO PRESENCIAL,25/2019,60,Registro de preço para serviços de manutenção dos campos de futebol para os Campeonatos Municipais 2019,Julgada
2019,229,TOMADA DE PREÇO,26/2019,138,"Contratação de empresa especializada do ramo de engenharia para EXECUÇÃO DE OBRAS DE REVITALIZAÇÃO DO ACESSO A FONTE SÃO PEDRO, localizada na Rua Feliz da Cunha nº 955, Bairro Betim, São Borja.",Em Andamento
2019,149,PREGÃO PRESENCIAL,26/2019,63,Contratação de serviços de vigia patrimonial desarmada para garantir a segurança das instalações da Prefeitura Municipal de São Borja e unidades subordinadas,Homologada
2019,246,TOMADA DE PREÇO,27/2019,155,"Contratação de empresa especializada do ramo de Engenharia Civil, para construção da Academia de Saúde do ESF 04, no Bairro Itacherê.",Em Andamento
2019,150,PREGÃO PRESENCIAL,27/2019,64,"Aquisição de 02 (dois) veículos 0km para apoio às ações de assistência técnica e extensão rural, em execução do Contrato de Repasse 871046/2018/MAPA/CAIXA entre o Ministério da Agricultura, Pecuária e Abastecimento/CAIXA e o Município de São Borja",Homologada
2019,247,TOMADA DE PREÇO,28/2019,156,"Contratação de empresa especializada do ramo de Engenharia Civil, para execução de obras de adequações para a implantação do elevador no prédio do Centro Adm. Salvador Lionço Pereira Alvarez.",Em Andamento
2019,151,PREGÃO PRESENCIAL,28/2019,65,"Aquisição de 01 (um) veículo novo, tipo automóvel, sedan, a ser utilizado pela Secretaria Municipal de Saúde, conforme Consulta Popular 2017/2018",Homologada
2019,249,TOMADA DE PREÇO,29/2019,158,"Contratação de empresa especializada do ramo de Engenharia Civil para construção de torre metálica e instalação de reservatório com capacidade de 10.000 litros, na localidade de Santos Reis.",Em Andamento
2019,152,PREGÃO PRESENCIAL,29/2019,66,Registro de preço para a contratação de empresa especializada no fornecimento de ataúdes e prestação de serviços funerários e translados destinado ao plantão social em conformidade com a lei de benefícios,Homologada
2019,153,PREGÃO PRESENCIAL,30/2019,67,"Registro de preços de bloquete/piso intertravado de concreto, para pavimentação de vias e praças da cidade.",Em Andamento
2019,250,TOMADA DE PREÇO,30/2019,159,"Contratação de empresa especializada do ramo de Engenharia Civil, para execução de rede dagua em PVC, na localidade de Santos Reis.",Homologada
2019,154,PREGÃO PRESENCIAL,31/2019,68,"Contratação de empresa especializada na prestação de serviços de impressão, cópia, digitalização, caracterizado como outsourcing de impressão, com fornecimento de impressoras multifuncionais e suporte, além de peças, papéis e consumíveis, para pleno funcionamento dos equipamentos.",Homologada
2019,255,TOMADA DE PREÇO,31/2019,164,"Contratação de empresa especializada do ramo de engenharia para CONSTRUÇÃO DA QUADRA POLIESPORTIVA, NA RUA FRANCISCO KOLLTERMANN, VILA LEONEL BRIZOLA, BAIRRO ITACHERÊ. CONFORME CONVÊNIO Nº 843916/2017/MINISTÉRIO DO ESPORTE/CAIXA.",Homologada
2019,256,TOMADA DE PREÇO,32/2019,165,Contratação de empresa especializada do ramo de Engenharia Civil para execução de obra de reforma do Ginásio Cleto Doria De Azambuja.,Homologada
2019,155,PREGÃO PRESENCIAL,32/2019,69,"Aquisição de equipamentos de processamento de dados, destinado ao serviço do CER II Físico e Auditivo no Município de São Borja/RS",Homologada
2019,156,PREGÃO PRESENCIAL,33/2019,70,Registro de Preços para a aquisição de combustíveis para as viaturas utilizadas pelas secretarias municipais.,Homologada
2019,257,TOMADA DE PREÇO,33/2019,166,Contratação de empresa especializada do ramo de Engenharia Civil para execução de obra de revitalização do Parque Missioneiro do Horto Florestal.,Homologada
2019,157,PREGÃO PRESENCIAL,34/2019,71,"Registro de preço para a aquisição de Gás Liquefeito de Petróleo e Água Mineral (bombona), visando atender as necessidades de todas as Secretarias Municipais",Homologada
2019,158,PREGÃO PRESENCIAL,35/2019,72,"Registro de preços de extintores de incêndio novos e recargas, placas e luzes de sinalização de segurança, destinados aos prédios pertencentes a administração municipal",Homologada
2019,159,PREGÃO PRESENCIAL,36/2019,73,Registro de preço de materiais de construção - I,Homologada
2019,160,PREGÃO PRESENCIAL,37/2019,74,"Registro de preço de materiais de construção - II, para todas as secretarias.",Homologada
2019,162,PREGÃO PRESENCIAL,38/2019,76,"Registro de preço de materiais de construção  III, para todas as secretarias..",Homologada
2019,163,PREGÃO PRESENCIAL,39/2019,77,Registro de preços de cadeiras para todas as secretarias.,Homologada
2019,164,PREGÃO PRESENCIAL,40/2019,78,"Registro de preços de serviços de instalação, desinstalação e reinstalação, limpeza e manutenção de ar-condicionado, para todas as secretarias",Homologada
2019,165,PREGÃO PRESENCIAL,41/2019,79,"Registro de preço de brinquedos para escolas municipais, parques e praças públicas.",Homologada
2019,168,PREGÃO PRESENCIAL,42/2019,82,CAMINHÃO SMAMA,Homologada
2019,171,PREGÃO PRESENCIAL,43/2019,83,Registro de preço de baterias novas para manutenção das viaturas da frota Municipal.,Homologada
2019,173,PREGÃO PRESENCIAL,44/2019,85,"Registro de preços de água mineral, bombonas de 20 litros, para todas as secretarias.",Homologada
2019,174,PREGÃO PRESENCIAL,45/2019,86,"Registro de preço para Gás Liquefeito de Petróleo P13 e P05, visando atender as necessidades de todas as Secretarias Municipais.",Homologada
2019,175,PREGÃO PRESENCIAL,46/2019,87,"Aquisição de equipamentos odontológicos, destinados ao uso nas unidades odontológicas desta secretaria (ESF/CEO), conforme Termo de Compromisso de Repasse de Recurso nº. 4318001712182025713",Homologada
2019,176,PREGÃO PRESENCIAL,47/2019,88,Registro de preços de banheiros químicos para serem utilizados nos diversos eventos realizados pelo Município.,Em Andamento
2019,179,PREGÃO PRESENCIAL,48/2019,91,"Registro de preço de material de expediente  I, para todas as secretarias",Homologada
2019,180,PREGÃO PRESENCIAL,49/2019,92,"Registro de preço de material de expediente II, para todas as secretarias",Homologada
2019,181,PREGÃO PRESENCIAL,50/2019,93,"Registro de preço de material de expediente  III, para todas as secretarias",Homologada
2019,187,PREGÃO PRESENCIAL,51/2019,99,"Registro de preços de recargas de tonner para as impressoras de todas as secretarias,",Homologada
2019,188,PREGÃO PRESENCIAL,52/2019,100,"Registro de preços de material de proteção e segurança individual, para todas as secretarias.",Homologada
2019,189,PREGÃO PRESENCIAL,53/2019,101,"Registro de preço de óculos simples e bifocal, incluindo lentes e armação, visando o atendimento de pacientes usuários do SUS, cadastrados juntos ao CEMAE São Francisco",Homologada
2019,190,PREGÃO PRESENCIAL,54/2019,102,"Aquisição de veículos e maquinários para a revitalização e manutenção de estradas vicinais e ruas da cidade com recurso oriundo do contrato particular de abertura de crédito fixo, celebrado entre o Badesul Desenvolvimento S/A  Agência de Fomento/RS e o Município, Contrato de Financiamento BADESUL (processo nº02.002672/2018-77)",Em Andamento
2019,192,PREGÃO PRESENCIAL,55/2019,104,"Aquisição de 01 (um) veículo novo, zero quilômetro, tipo furgão ou pick up, para ambulância tipo A, que deverá ser utilizada na Secretaria Municipal de Saúde, conforme Termo de Compromisso e Proposta de Aquisição de Equipamento/Material Permanente n.º 4318001712260901432, termo de referência, solicitação nº 3102/2019 e laudo técnico nº 141/2019",Em Andamento
2019,193,PREGÃO PRESENCIAL,56/2019,105,RP de material laboratorial para o laboratório Municipal de Fronteira Geni Marques Pinto,Em Andamento
2019,194,PREGÃO PRESENCIAL,57/2019,106,"Aquisição de equipamentos para o laboratório Municipal de Fronteira, para serem utilizados na Dosagem Bioquímica e Hemogramas",Em Andamento
2019,195,PREGÃO PRESENCIAL,58/2019,107,"Registro de preço de materiais ambulatoriais, destinados ao uso nas unidades de saúde da Secretaria Municipal de Saúde",Homologada
2019,198,PREGÃO PRESENCIAL,59/2019,110,Registro de preço para serviços de arbitragem para os jogos dos Campeonatos Municipais 2019.,Homologada
2019,200,PREGÃO PRESENCIAL,60/2019,111,Registro de preços para a aquisição de combustíveis para as viaturas utilizadas pelas secretarias municipais,Em Andamento
2019,202,PREGÃO PRESENCIAL,61/2019,113,Registro de preços de materiais de construção para obra de manutenção e reformada do ESF04,Homologada
2019,203,PREGÃO PRESENCIAL,62/2019,114,Registro de preço de gêneros alimentícios para a doação nos CRAS,Homologada
2019,204,PREGÃO PRESENCIAL,63/2019,115,RP Tubos de Concreto,Homologada
2019,205,PREGÃO PRESENCIAL,64/2019,116,"Registro de preços de serviços gráficos, destinados a todas as secretarias",Homologada
2019,206,PREGÃO PRESENCIAL,65/2019,117,Registro de preços de materiais de construção para doação no departamento de habitação e benefícios sócio assistenciais da SMDS,Homologada
2019,209,PREGÃO PRESENCIAL,66/2019,119,"Registro de preços para concreto betuminoso usinado a quente e emulsão asfáltica, para revestimento em diversas ruas da cidade.",Em Andamento
2019,211,PREGÃO PRESENCIAL,67/2019,121,"Registro de preço para contratação de serviços de sonorização para eventos do município,",Homologada
2019,213,PREGÃO PRESENCIAL,68/2019,123,RP de Gêneros Alimentícios - I,Homologada
2019,214,PREGÃO PRESENCIAL,69/2019,124,RP de Gêneros Alimentícios - II,Homologada
2019,215,PREGÃO PRESENCIAL,70/2019,125,RP de Gêneros Alimentícios - III,Homologada
2019,216,PREGÃO PRESENCIAL,71/2019,126,"Aquisição de 02 (dois) caminhões novos para fins de renovação da frota municipal, para manutenção de ruas e estradas do Município de São Borja, visando a execução do Contrato de Financiamento com o BADESUL, processo n. º 02.002672/2018-77.",Homologada
2019,218,PREGÃO PRESENCIAL,72/2019,127,"Aquisição de 02 (duas) motoniveladoras novas, para fins de renovação da frota municipal para manutenção de ruas e estradas do Município de São Borja, visando a execução do Contrato de Financiamento BADESUL. processo n. º 02.002672/2018-77",Homologada
2019,219,PREGÃO PRESENCIAL,73/2019,128,Registro de preços de material de processamento de dados para a impressora Plotter HP Desingnjet 510 da Secretaria de Planejamento,Homologada
2019,220,PREGÃO PRESENCIAL,74/2019,129,"Aquisição de equipamentos de processamento de dados e mobiliário, destinados a Farmácia Básica do Centro e do Passo",Homologada
2019,221,PREGÃO PRESENCIAL,75/2019,130,Registro de preço de peças para manutenção das VTRs pesadas do Parque de Máquinas da  SMIESUST,Homologada
2019,222,PREGÃO PRESENCIAL,76/2019,131,"Registro de preço de fraldas infantis e geriátricas, destinadas aos usuários do SUS,",Homologada
2019,223,PREGÃO PRESENCIAL,77/2019,132,"Registro de Preços para aquisição de medicamentos destinados à distribuição aos pacientes do SUS, junto às Farmácias Básicas do Município.",Homologada
