id_credor,cnpj,nome_credor,pago_R$,classificacao,exact_situacao,exact_uf,exact_municipio_tom,exact_municipio_nome,root_local_active_count
128892,91053736000183,GEOLAC GEOLOGIA E MEIO AMBIENTE LTDA.,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8939,TRES DE MAIO,0
128212,17472278000164,GOLDENPLUS - COMÉRCIO DE MEDICAMENTOS E,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8533,BARAO DE COTEGIPE,0
155383,64436697000120,ILUMINA GOIAS ILUMINACAO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,GO,9487,NEROPOLIS,0
141402,23829339000109,INFINITI EMPREENDIMENTOS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7505,CIANORTE,0
155011,52041398000108,J. F. WAGNER & CIA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8705,IJUI,0
144297,39893087000109,JEFERSON AUGUSTO DA SILVA,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
155385,17379156000128,JOÃO BATISTA SANCHES SILVA E CIA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8507,ALEGRETE,0
131045,73390189000140,KAYSERMAQ-DISTRIBUIDORA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8589,CANOAS,0
155386,55073244000196,KP MATERIAIS ELETRICO E CONSTRUCAO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MT,9067,CUIABA,0
52514,13589266000163,LAIRTON GOMEZ GUSMAO 88460436004,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
132533,94099041000120,LAUX E LAUX LTDA - ME,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8943,TRIUNFO,0
141593,37931064000116,LEMED COMERCIO DE MATERIAL E MEDICAMENTO,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8265,PORTO BELO,0
155147,23691899000212,LIPPEL ENGENHARIA E EQUIPAMENTOS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8003,AGROLANDIA,0
69629,30727828000107,LUCIANE MAGALHAES DE LIMA,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
64672,25354971000160,MARCIO GOULART TRINDADE 00355466031,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8863,SAO BORJA,0
23529,05255463000118,MARCIO SANTOS RAMOS,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
145477,88616776000262,MECASUL AUTO MECANICA SA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,5757,NOVA SANTA RITA,0
145313,04470877000105,MEDIGRAM COMERCIO DE MEDICAMENTOS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7751,PATO BRANCO,0
153791,62824125000193,OCEN COMERCIO DE PECAS PARA CAMINHOES E,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8839,SANTA CRUZ DO SUL,0
153922,57300907000193,OLUAP EQUIPAMENTOS MATERIAIS ELETRICOS E,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
148639,28877319000119,PIETRA ODONTO IMPORTACAO E DISTRIBUIDORA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7079,SAO CARLOS,0
122148,91404251000197,PLAXMETAL S/A - INDUSTRIA DE CADEIRAS CO,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
152471,55856936000100,PRIME SINALIZACAO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,9821,TEUTONIA,0
155154,62900349000137,QUERENCIA MERCADO E DISTRIBUIDORA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8865,SAO FRANCISCO DE ASSIS,0
148717,50067111000193,RESIDENCIAL TERAPEUTICO CANAA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8963,VIAMAO,0
154746,09395956000104,RICARDO ZENATTI E CIA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7683,MARECHAL CANDIDO RONDON,0
155258,54045261000157,SANTA ROSA MAQUINAS & FERRAMENTAS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8847,SANTA ROSA,0
44655,87112736000130,SERVIÇO DE APOIO AS MICRO E PEQUENAS EMP,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
147757,08595202000135,SMART MEDICAL PRODUTOS MEDICOS HOSPITALA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8599,CAXIAS DO SUL,0
128799,88484969000126,SULLAB DISTRIB PROD DIAGNOSTICOS HOSP,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
146393,09944371000104,SULMEDIC COMERCIO DE MEDICAMENTOS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8179,JOINVILLE,0
149053,34208837000142,SUN TEC MATERIAIS ELETRICOS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,5453,PINHAIS,0
146311,28820255000110,"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E",0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7667,LONDRINA,0
144118,37683566000175,TIAGO TURCHETTO PESSOTTO,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,7313,TAQUARUCU DO SUL,0
127898,08175591000140,TOTALCAD COMÉRCIO E SERV. EM IMFORMÁTICA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
153875,94069804000190,TRAMELA REFORMADORA DE ONIBUS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
143123,38382996000110,URBAVIA SINALIZACAO EIRELI,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,2649,SAO JOSE DA LAPA,0
154224,19111404000180,VINICOLA PINHAL ALTO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,5997,SAO VALENTIM DO SUL,0
