_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,rotulo
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.4.0.00.0.0 - Transferências de Instituições Privadas,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.4.0.00.1.0,4318002,Receitas Brutas Realizadas,1.7.4.0.00.1.0 - Transferências de Instituições Privadas,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.5.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.5.8.00.0.0,4318002,Receitas Brutas Realizadas,"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.5.8.01.0.0,4318002,Receitas Brutas Realizadas,1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.7.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.7.0.00.0.0 - Transferências de Pessoas Físicas,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.7.0.00.1.0,4318002,Receitas Brutas Realizadas,1.7.7.0.00.1.0 - Transferências de Pessoas Físicas,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.9.0.0.00.0.0 - Outras Receitas Correntes,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.01.0.0,4318002,Receitas Brutas Realizadas,1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.06.0.0,4318002,Receitas Brutas Realizadas,1.9.1.0.06.0.0 - Multas por Danos Ambientais,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.06.2.0,4318002,Receitas Brutas Realizadas,1.9.1.0.06.2.0 - Multas Judiciais por Danos Ambientais,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.2.8.00.0.0 - Indenizações, Restituições e Ressarcimentos - Específicas para Estados/DF/Municípios",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.02.0.0,4318002,Receitas Brutas Realizadas,1.9.2.8.02.0.0 - Restituições - Específicas para Estados/DF/Municípios,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.02.9.0,4318002,Receitas Brutas Realizadas,1.9.2.8.02.9.0 - Outras Restituições - Específicas para Estados/DF/Municípios - Não Especificadas Anteriormente,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.03.0.0,4318002,Receitas Brutas Realizadas,1.9.2.8.03.0.0 - Ressarcimentos - Específicas para Estados/DF/Municípios,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.00.0.0 - Demais Receitas Correntes,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.03.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.03.0.0 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.12.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.12.0.0 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.12.2.0,4318002,Receitas Brutas Realizadas,1.9.9.0.12.2.0 - Ônus de Sucumbência,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.99.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.99.0.0 - Outras Receitas,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.99.1.0,4318002,Receitas Brutas Realizadas,1.9.9.0.99.1.0 - Outras Receitas - Primárias,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.0.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.0.0.0.00.0.0 - Receitas de Capital,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.1.0.0.00.0.0 - Operações de Crédito,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.0.00.0.0,4318002,Receitas Brutas Realizadas,2.1.1.0.00.0.0 - Operações de Crédito - Mercado Interno,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.8.00.0.0,4318002,Receitas Brutas Realizadas,2.1.1.8.00.0.0 Operações de Crédito - Mercado Interno - Estados/DF/Municípios,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.8.01.0.0,4318002,Receitas Brutas Realizadas,2.1.1.8.01.0.0 - Operações de Crédito Internas de Estados/DF/Municípios,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.8.01.3.0,4318002,Receitas Brutas Realizadas,2.1.1.8.01.3.0 - Operações de Crédito Internas para Programas de Saneamento,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.0.0.00.0.0 - Transferências de Capital,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.1.0.00.0.0 - Transferências da União e de suas Entidades,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.00.0.0,4318002,Receitas Brutas Realizadas,"2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.08.0.0,4318002,Receitas Brutas Realizadas,2.4.1.8.08.0.0 Transferências Advindas de Emendas Parlamentares Individuais,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.10.0.0,4318002,Receitas Brutas Realizadas,2.4.1.8.10.0.0 Transferência de Convênios da União e de suas Entidades,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.10.7.0,4318002,Receitas Brutas Realizadas,2.4.1.8.10.7.0 - Transferências de Convênios da União destinadas a Programas de Infraestrutura em Transporte,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.10.9.0,4318002,Receitas Brutas Realizadas,2.4.1.8.10.9.0 - Outras Transferências de Convênios da União,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.8.00.0.0,4318002,Receitas Brutas Realizadas,"2.4.2.8.00.0.0 Transferências dos Estados, Distrito Federal, e de suas Entidades",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.8.10.0.0,4318002,Receitas Brutas Realizadas,2.4.2.8.10.0.0 Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.8.10.1.0,4318002,Receitas Brutas Realizadas,2.4.2.8.10.1.0 - Transferências de Convênios dos Estados para o Sistema Único de Saúde ¿ SUS,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.9.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.9.0.0.00.0.0 - Outras Receitas de Capital,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.9.9.0.00.0.0,4318002,Receitas Brutas Realizadas,2.9.9.0.00.0.0 - Demais Receitas de Capital,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.9.9.0.00.1.0,4318002,Receitas Brutas Realizadas,2.9.9.0.00.1.0 Demais Receitas de Capital,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,ReceitasIntraOrcamentarias,4318002,Receitas Brutas Realizadas,RECEITAS (INTRA-ORÇAMENTÁRIAS) (II),2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.0.0.0.00.0.0,4318002,Receitas Brutas Realizadas,7.0.0.0.00.0.0 - Receitas Correntes,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.0.0.00.0.0,4318002,Receitas Brutas Realizadas,7.2.0.0.00.0.0 - Contribuições,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.0.00.0.0,4318002,Receitas Brutas Realizadas,7.2.1.0.00.0.0 - Contribuições Sociais,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.00.0.0,4318002,Receitas Brutas Realizadas,"7.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e 
 Municípios",2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.02.0.0,4318002,Receitas Brutas Realizadas,7.2.1.8.02.0.0 - CPSSS - Parcelamentos - Específico de EST/DF/MUN,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.03.0.0,4318002,Receitas Brutas Realizadas,7.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.03.1.0,4318002,Receitas Brutas Realizadas,7.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.04.0.0,4318002,Receitas Brutas Realizadas,7.2.1.8.04.0.0 - CPSSS Patronal - Parcelamentos - Específico de EST/DF/MUN,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.04.1.0,4318002,Receitas Brutas Realizadas,7.2.1.8.04.1.0 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo,2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,TotalReceitas,4318002,Receitas Brutas Realizadas,TOTAL DAS RECEITAS (III) = (I + II),2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,TotalReceitas,4318002,Deduções - FUNDEB,TOTAL DAS RECEITAS (III) = (I + II),2019,Padrão
DCA-Anexo I-C,2019,DCA-Anexo I-C,TotalReceitas,4318002,Outras Deduções da Receita,TOTAL DAS RECEITAS (III) = (I + II),2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Empenhadas,Total Geral da Despesa,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Liquidadas,Total Geral da Despesa,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Pagas,Total Geral da Despesa,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Inscrição de Restos a Pagar Não Processados,Total Geral da Despesa,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,Total Geral da Despesa,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Empenhadas,3.0.00.00.00 - Despesas Correntes,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Liquidadas,3.0.00.00.00 - Despesas Correntes,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Pagas,3.0.00.00.00 - Despesas Correntes,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.0.00.00.00 - Despesas Correntes,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.0.00.00.00 - Despesas Correntes,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Empenhadas,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Liquidadas,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Pagas,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Empenhadas,3.1.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Liquidadas,3.1.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Pagas,3.1.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Empenhadas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Liquidadas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Pagas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Empenhadas,3.1.90.03.00 - Pensões do RPPS e do Militar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Liquidadas,3.1.90.03.00 - Pensões do RPPS e do Militar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Pagas,3.1.90.03.00 - Pensões do RPPS e do Militar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Despesas Empenhadas,3.1.90.04.00 - Contratação por Tempo Determinado,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Despesas Liquidadas,3.1.90.04.00 - Contratação por Tempo Determinado,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Despesas Pagas,3.1.90.04.00 - Contratação por Tempo Determinado,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.04.00 - Contratação por Tempo Determinado,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.05.00.00,4318002,Despesas Empenhadas,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.05.00.00,4318002,Despesas Liquidadas,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.05.00.00,4318002,Despesas Pagas,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Despesas Empenhadas,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Despesas Liquidadas,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Despesas Pagas,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Despesas Empenhadas,3.1.90.13.00 - Obrigações Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Despesas Liquidadas,3.1.90.13.00 - Obrigações Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Despesas Pagas,3.1.90.13.00 - Obrigações Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.13.00 - Obrigações Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.13.00 - Obrigações Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Despesas Empenhadas,3.1.90.13.01 - FGTS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Despesas Liquidadas,3.1.90.13.01 - FGTS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Despesas Pagas,3.1.90.13.01 - FGTS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.13.01 - FGTS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Despesas Empenhadas,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Despesas Liquidadas,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Despesas Pagas,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.16.00.00,4318002,Despesas Empenhadas,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.16.00.00,4318002,Despesas Liquidadas,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.16.00.00,4318002,Despesas Pagas,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Despesas Empenhadas,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Despesas Liquidadas,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Despesas Pagas,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.99.00.00,4318002,Despesas Empenhadas,3.1.90.99.00 - A Classificar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.99.00.00,4318002,Despesas Liquidadas,3.1.90.99.00 - A Classificar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.99.00.00,4318002,Despesas Pagas,3.1.90.99.00 - A Classificar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.99.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.99.00 - A Classificar,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Despesas Empenhadas,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Despesas Liquidadas,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Despesas Pagas,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Inscrição de Restos a Pagar Processados,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Despesas Empenhadas,3.1.91.13.00 - Contribuições Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Despesas Liquidadas,3.1.91.13.00 - Contribuições Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Despesas Pagas,3.1.91.13.00 - Contribuições Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.91.13.00 - Contribuições Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.91.13.00 - Contribuições Patronais,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.03.00,4318002,Despesas Empenhadas,3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.03.00,4318002,Despesas Liquidadas,3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.03.00,4318002,Despesas Pagas,3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.03.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DI3.1.91.13.03.00,4318002,Inscrição de Restos a Pagar Processados,3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.00.00.00.00,4318002,Despesas Empenhadas,3.2.00.00.00 - Juros e Encargos da Dívida,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.00.00.00.00,4318002,Despesas Liquidadas,3.2.00.00.00 - Juros e Encargos da Dívida,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.00.00.00.00,4318002,Despesas Pagas,3.2.00.00.00 - Juros e Encargos da Dívida,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.90.00.00.00,4318002,Despesas Empenhadas,3.2.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.90.00.00.00,4318002,Despesas Liquidadas,3.2.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.90.00.00.00,4318002,Despesas Pagas,3.2.90.00.00 - Aplicações Diretas,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.90.21.00.00,4318002,Despesas Empenhadas,3.2.90.21.00 - Juros sobre a Dívida por Contrato,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.90.21.00.00,4318002,Despesas Liquidadas,3.2.90.21.00 - Juros sobre a Dívida por Contrato,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.2.90.21.00.00,4318002,Despesas Pagas,3.2.90.21.00 - Juros sobre a Dívida por Contrato,2019,Padrão
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.3.00.00.00.00,4318002,Despesas Empenhadas,3.3.00.00.00 - Outras Despesas Correntes,2019,Padrão
