_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.2.1.5.01.1.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,5054072.66
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.2.1.5.01.2.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1027634.91
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.2.1.5.01.3.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.3.0 -Contribuição do Servidor Civil - Pensionistas,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1789.32
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.2.1.5.03.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.03.0.0 - Contribuição do Servidor Civil - Parcelamentos,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,41444.02
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.2.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3857287.72
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.0.0.00.0.0 - Receita Patrimonial,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,20460227.75
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.0.0.00.0.0,4318002,Outras Deduções da Receita,1.3.0.0.00.0.0 - Receita Patrimonial,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10740.87
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,472123.57
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.0.00.0.0,4318002,Outras Deduções da Receita,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10740.87
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,472123.57
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.00.0.0,4318002,Outras Deduções da Receita,1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10740.87
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.01.0.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,472123.57
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.01.0.0,4318002,Outras Deduções da Receita,"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10740.87
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.01.1.0,4318002,Receitas Brutas Realizadas,1.3.1.1.01.1.0 - Aluguéis e Arrendamentos,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,11701.35
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.01.1.0,4318002,Outras Deduções da Receita,1.3.1.1.01.1.0 - Aluguéis e Arrendamentos,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1043.78
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.01.2.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação",2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,460422.22
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.1.1.01.2.0,4318002,Outras Deduções da Receita,"1.3.1.1.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação",2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9697.09
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.2.0.00.0.0 - Valores Mobiliários,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,16488104.18
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.2.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.00.0.0 - Juros e Correções Monetárias,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,16488104.18
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.2.1.01.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,4729775.22
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.2.1.04.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,11591793.83
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.2.1.05.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.05.0.0 - Juros de Títulos de Renda,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,166535.13
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.6.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.6.0.00.0.0 - Cessão de Direitos,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3500000
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.6.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.6.1.00.0.0 - Cessão de Direitos,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3500000
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.6.1.01.0.0,4318002,Receitas Brutas Realizadas,1.3.6.1.01.0.0 - Cessão do Direito de Operacionalização de Pagamentos,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3500000
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.3.6.1.01.1.0,4318002,Receitas Brutas Realizadas,1.3.6.1.01.1.0 - Cessão do Direito de Operacionalização de Pagamentos - Poderes Executivo e Legislativo,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3500000
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.6.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.0.0.00.0.0 - Receita de Serviços,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,163639.85
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.6.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,24195
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.6.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.6.1.1.00.0.0 - Serviços Administrativos e Comerciais Gerais,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,24195
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.6.1.1.01.0.0,4318002,Receitas Brutas Realizadas,1.6.1.1.01.0.0 - Serviços Administrativos e Comerciais Gerais,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,24195
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.6.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.9.0.00.0.0 - Outros Serviços,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,139444.85
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.0.0.00.0.0 - Transferências Correntes,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,203615138.6
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Deduções - FUNDEB,1.7.0.0.00.0.0 - Transferências Correntes,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,22828322.3
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Outras Deduções da Receita,1.7.0.0.00.0.0 - Transferências Correntes,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,265.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,93421448.78
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.0.00.0.0,4318002,Deduções - FUNDEB,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10168341.48
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,53340325.77
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.00.0.0,4318002,Deduções - FUNDEB,1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10168341.48
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,48899545.72
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.51.0.0,4318002,Deduções - FUNDEB,1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9280620.36
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.51.1.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,46403103.1
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.51.1.0,4318002,Deduções - FUNDEB,1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9280620.36
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.51.2.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação do Municípios ¿ 1% Cota entregue no mês de dezembro,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,382038.58
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.51.3.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.3.0 - Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2114404.04
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,4440780.05
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.1.52.0.0,4318002,Deduções - FUNDEB,1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,887721.12
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.2.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1156267.35
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.2.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,14124
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.2.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1142143.35
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.2.52.4.0,4318002,Receitas Brutas Realizadas,1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1142143.35
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,32014063.02
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.50.0.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,32014063.02
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.50.1.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,7462454.76
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.50.2.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,23801067.18
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.50.3.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,325263.86
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.50.4.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,400403.4
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.3.50.5.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,24873.82
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.4.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3510204.82
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.4.50.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.50.0.0 - Transferências do Salário-Educação,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2602901.44
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.4.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.51.0.0 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ¿ PDDE,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1560
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.4.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,576648
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.4.53.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.53.0.0 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,136979.1
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.4.55.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.55.0.0 - Transferências referentes ao Programa Brasil Alfabetizado - PBA,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,192116.28
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.6.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,704813.83
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.7.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.7.00.0.0 - Transferências de Convênios da União e de Suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2695773.99
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.1.7.99.0.0,4318002,Receitas Brutas Realizadas,1.7.1.7.99.0.0 - Outras Transferências de Convênios da União e de Suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2695773.99
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,76411262.62
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Deduções - FUNDEB,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,12659980.82
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Outras Deduções da Receita,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,265.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,63406320.94
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.00.0.0,4318002,Deduções - FUNDEB,1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,12659980.82
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.50.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.50.0.0 - Cota-Parte do ICMS,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,53864501.96
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.50.0.0,4318002,Deduções - FUNDEB,1.7.2.1.50.0.0 - Cota-Parte do ICMS,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,10602940.87
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.51.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.51.0.0 - Cota-Parte do IPVA,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,8959766.25
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.51.0.0,4318002,Deduções - FUNDEB,1.7.2.1.51.0.0 - Cota-Parte do IPVA,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1946298.98
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.52.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,536353.93
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.52.0.0,4318002,Deduções - FUNDEB,1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,110740.97
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.1.53.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.53.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,45698.8
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.3.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.3.00.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9918481.52
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.4.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.4.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3086460.16
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.4.00.0.0,4318002,Outras Deduções da Receita,1.7.2.4.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,265.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.4.51.0.0,4318002,Receitas Brutas Realizadas,1.7.2.4.51.0.0 -Transferências de Convênios dos Estados Destinadas a Programas de Educação,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2457372.14
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.4.99.0.0,4318002,Receitas Brutas Realizadas,1.7.2.4.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,629088.02
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.2.4.99.0.0,4318002,Outras Deduções da Receita,1.7.2.4.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,265.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.4.0.00.0.0 - Transferências de Instituições Privadas,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,141233.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.4.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.4.1.00.0.0 - Transferências de Instituições Privadas,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,141233.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.4.1.99.0.0,4318002,Receitas Brutas Realizadas,1.7.4.1.99.0.0 - Outras Transferências de Instituições Privadas,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,141233.55
DCA-Anexo I-C,2022,DCA-Anexo I-C,RO1.7.5.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas,2022,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,33641193.65
