_annex_requested,_exercise,_keyword_hits,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.30.00.00,4318002,Despesas Pagas,3.3.90.30.00 - Material de Consumo,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7884639.75
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.31.00.00,4318002,Despesas Empenhadas,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,175213
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.31.00.00,4318002,Despesas Liquidadas,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,175213
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.31.00.00,4318002,Despesas Pagas,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,173013
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.32.00.00,4318002,Despesas Empenhadas,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3599712.16
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.32.00.00,4318002,Despesas Liquidadas,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3430612.23
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.32.00.00,4318002,Despesas Pagas,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3303867.05
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.33.00.00,4318002,Despesas Empenhadas,3.3.90.33.00 - Passagens e Despesas com Locomoção,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,150987.85
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.33.00.00,4318002,Despesas Liquidadas,3.3.90.33.00 - Passagens e Despesas com Locomoção,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,150987.85
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.33.00.00,4318002,Despesas Pagas,3.3.90.33.00 - Passagens e Despesas com Locomoção,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,150090.05
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.33.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.33.00 - Passagens e Despesas com Locomoção,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,897.8
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Empenhadas,3.3.90.35.00 - Serviços de Consultoria,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,37254.25
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Liquidadas,3.3.90.35.00 - Serviços de Consultoria,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,37254.25
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Pagas,3.3.90.35.00 - Serviços de Consultoria,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,37254.25
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Empenhadas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1446658.75
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Liquidadas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1355541
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Pagas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1275517.12
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Empenhadas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,40022199.23
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Liquidadas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,37782885.91
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Pagas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,35616406.65
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Empenhadas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,810747.36
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Liquidadas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,721085.16
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Pagas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,607928.17
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Empenhadas,3.3.90.46.00 - Auxílio-Alimentação,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,8760378.69
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Liquidadas,3.3.90.46.00 - Auxílio-Alimentação,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,8760378.69
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Pagas,3.3.90.46.00 - Auxílio-Alimentação,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,8760378.69
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Empenhadas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2249483.26
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Liquidadas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2249474.8
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Pagas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2145885.4
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Empenhadas,3.3.90.49.00 - Auxílio-Transporte,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,40667.65
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Liquidadas,3.3.90.49.00 - Auxílio-Transporte,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,40667.65
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Pagas,3.3.90.49.00 - Auxílio-Transporte,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,37699.4
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Empenhadas,3.3.90.91.00 - Sentenças Judiciais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2096167.48
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Liquidadas,3.3.90.91.00 - Sentenças Judiciais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2096167.48
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Pagas,3.3.90.91.00 - Sentenças Judiciais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1827060.65
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Empenhadas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,233138.32
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Liquidadas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,232297.82
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Pagas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,220066.73
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.90.92.00 - Despesas de Exercícios Anteriores,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,840.5
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.92.00 - Despesas de Exercícios Anteriores,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,12231.09
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Empenhadas,3.3.90.93.00 - Indenizações e Restituições,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,72822.61
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Liquidadas,3.3.90.93.00 - Indenizações e Restituições,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,72822.61
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Pagas,3.3.90.93.00 - Indenizações e Restituições,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,66317.6
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.91.00.00.00,4318002,Despesas Empenhadas,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,558198.03
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.91.00.00.00,4318002,Despesas Liquidadas,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,558198.03
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO3.3.91.00.00.00,4318002,Despesas Pagas,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,558198.03
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Empenhadas,4.0.00.00.00 - Despesas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,17457402.48
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Liquidadas,4.0.00.00.00 - Despesas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,14084174.33
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Pagas,4.0.00.00.00 - Despesas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,13882497.72
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.0.00.00.00 - Despesas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3373228.15
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.0.00.00.00 - Despesas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,201676.61
DCA-Anexo I-D,2019,DESPESA|INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Empenhadas,4.4.00.00.00 - Investimentos,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,16454781.89
DCA-Anexo I-D,2019,DESPESA|INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Liquidadas,4.4.00.00.00 - Investimentos,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,13081553.74
DCA-Anexo I-D,2019,DESPESA|INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Pagas,4.4.00.00.00 - Investimentos,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,12879877.13
DCA-Anexo I-D,2019,INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.00.00.00 - Investimentos,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3373228.15
DCA-Anexo I-D,2019,INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.00.00.00 - Investimentos,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,201676.61
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Empenhadas,4.4.20.00.00 - Transferências à União,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,242218.56
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Liquidadas,4.4.20.00.00 - Transferências à União,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,242218.56
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Pagas,4.4.20.00.00 - Transferências à União,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,242218.56
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Empenhadas,4.4.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,10091059.74
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Liquidadas,4.4.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6717831.59
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Pagas,4.4.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6516154.98
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.40.00.00,4318002,Despesas Empenhadas,4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6980
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.40.00.00,4318002,Despesas Liquidadas,4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6980
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.40.00.00,4318002,Despesas Pagas,4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6980
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Empenhadas,4.4.90.51.00 - Obras e Instalações,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6567250.83
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Liquidadas,4.4.90.51.00 - Obras e Instalações,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3860194
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Pagas,4.4.90.51.00 - Obras e Instalações,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3818986.19
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Empenhadas,4.4.90.51.91 - Obras em Andamento,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6567250.83
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Liquidadas,4.4.90.51.91 - Obras em Andamento,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3860194
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Pagas,4.4.90.51.91 - Obras em Andamento,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3818986.19
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Empenhadas,4.4.90.52.00 - Equipamentos e Material Permanente,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3178637.35
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Liquidadas,4.4.90.52.00 - Equipamentos e Material Permanente,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2512466.03
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Pagas,4.4.90.52.00 - Equipamentos e Material Permanente,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2351997.23
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Empenhadas,4.4.90.61.00 - Aquisição de Imóveis,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,338191.56
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Liquidadas,4.4.90.61.00 - Aquisição de Imóveis,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,338191.56
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Pagas,4.4.90.61.00 - Aquisição de Imóveis,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,338191.56
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DI4.4.91.00.00.00,4318002,Despesas Empenhadas,"4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6121503.59
DCA-Anexo I-D,2019,DESPESA,DCA-Anexo I-D,DI4.4.91.00.00.00,4318002,Despesas Liquidadas,"4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6121503.59
